date,day_name,is_weekend,is_public_holiday,holiday_name,is_bridge_holiday,is_non_working_day,is_long_weekend,long_weekend_start,long_weekend_end,long_weekend_length,is_pattaya_music_festival,is_pattaya_fireworks_festival,is_pattaya_songkran_event,is_pattaya_major_event,is_sriracha_songkran_event,is_sriracha_local_event,tourism_season_proxy,is_year_end_peak_window,is_summer_travel_window,is_rainy_low_season_window,tourism_macro_demand_proxy_score,tourism_macro_demand_proxy_label,days_to_next_local_or_pattaya_event,days_since_prev_local_or_pattaya_event
2024-07-26,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,126.0,88.0
2024-07-27,Saturday,True,False,,False,True,True,2024-07-27,2024-07-29,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,125.0,89.0
2024-07-28,Sunday,True,False,,False,True,True,2024-07-27,2024-07-29,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,124.0,90.0
2024-07-29,Monday,False,True,Substitution for H.M. King Maha Vajiralongkorn Phra Vajiraklaochaoyuhua’s Birthday,False,True,True,2024-07-27,2024-07-29,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,123.0,91.0
2024-07-30,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,122.0,92.0
2024-07-31,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,121.0,93.0
2024-08-01,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,120.0,94.0
2024-08-02,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,119.0,95.0
2024-08-03,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,118.0,96.0
2024-08-04,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,117.0,97.0
2024-08-05,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,116.0,98.0
2024-08-06,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,115.0,99.0
2024-08-07,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,114.0,100.0
2024-08-08,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,113.0,101.0
2024-08-09,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,112.0,102.0
2024-08-10,Saturday,True,False,,False,True,True,2024-08-10,2024-08-12,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,111.0,103.0
2024-08-11,Sunday,True,False,,False,True,True,2024-08-10,2024-08-12,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,110.0,104.0
2024-08-12,Monday,False,True,H.M. Queen Sirikit The Queen Mother’s Birthday / Mother’s Day,False,True,True,2024-08-10,2024-08-12,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,109.0,105.0
2024-08-13,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,108.0,106.0
2024-08-14,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,107.0,107.0
2024-08-15,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,106.0,108.0
2024-08-16,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,105.0,109.0
2024-08-17,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,104.0,110.0
2024-08-18,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,103.0,111.0
2024-08-19,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,102.0,112.0
2024-08-20,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,101.0,113.0
2024-08-21,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,100.0,114.0
2024-08-22,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,99.0,115.0
2024-08-23,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,98.0,116.0
2024-08-24,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,97.0,117.0
2024-08-25,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,96.0,118.0
2024-08-26,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,95.0,119.0
2024-08-27,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,94.0,120.0
2024-08-28,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,93.0,121.0
2024-08-29,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,92.0,122.0
2024-08-30,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,91.0,123.0
2024-08-31,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,90.0,124.0
2024-09-01,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,89.0,125.0
2024-09-02,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,88.0,126.0
2024-09-03,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,87.0,127.0
2024-09-04,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,86.0,128.0
2024-09-05,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,85.0,129.0
2024-09-06,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,84.0,130.0
2024-09-07,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,83.0,131.0
2024-09-08,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,82.0,132.0
2024-09-09,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,81.0,133.0
2024-09-10,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,80.0,134.0
2024-09-11,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,79.0,135.0
2024-09-12,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,78.0,136.0
2024-09-13,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,77.0,137.0
2024-09-14,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,76.0,138.0
2024-09-15,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,75.0,139.0
2024-09-16,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,74.0,140.0
2024-09-17,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,73.0,141.0
2024-09-18,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,72.0,142.0
2024-09-19,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,71.0,143.0
2024-09-20,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,70.0,144.0
2024-09-21,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,69.0,145.0
2024-09-22,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,68.0,146.0
2024-09-23,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,67.0,147.0
2024-09-24,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,66.0,148.0
2024-09-25,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,65.0,149.0
2024-09-26,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,64.0,150.0
2024-09-27,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,63.0,151.0
2024-09-28,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,62.0,152.0
2024-09-29,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,61.0,153.0
2024-09-30,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,60.0,154.0
2024-10-01,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,59.0,155.0
2024-10-02,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,58.0,156.0
2024-10-03,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,57.0,157.0
2024-10-04,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,56.0,158.0
2024-10-05,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,55.0,159.0
2024-10-06,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,54.0,160.0
2024-10-07,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,53.0,161.0
2024-10-08,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,52.0,162.0
2024-10-09,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,51.0,163.0
2024-10-10,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,50.0,164.0
2024-10-11,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,49.0,165.0
2024-10-12,Saturday,True,False,,False,True,True,2024-10-12,2024-10-14,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,48.0,166.0
2024-10-13,Sunday,True,False,,False,True,True,2024-10-12,2024-10-14,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,47.0,167.0
2024-10-14,Monday,False,True,Substitution for H.M. King Bhumibol Adulyadej The Great Memorial Day,False,True,True,2024-10-12,2024-10-14,3.0,False,False,False,False,False,False,green_low_season,False,False,True,2,normal,46.0,168.0
2024-10-15,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,45.0,169.0
2024-10-16,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,44.0,170.0
2024-10-17,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,43.0,171.0
2024-10-18,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,42.0,172.0
2024-10-19,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,41.0,173.0
2024-10-20,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,40.0,174.0
2024-10-21,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,39.0,175.0
2024-10-22,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,38.0,176.0
2024-10-23,Wednesday,False,True,H.M. King Chulalongkorn The Great Memorial Day,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,37.0,177.0
2024-10-24,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,36.0,178.0
2024-10-25,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,35.0,179.0
2024-10-26,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,34.0,180.0
2024-10-27,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,1,low,33.0,181.0
2024-10-28,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,32.0,182.0
2024-10-29,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,31.0,183.0
2024-10-30,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,30.0,184.0
2024-10-31,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,green_low_season,False,False,True,0,low,29.0,185.0
2024-11-01,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,28.0,186.0
2024-11-02,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,27.0,187.0
2024-11-03,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,26.0,188.0
2024-11-04,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,25.0,189.0
2024-11-05,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,24.0,190.0
2024-11-06,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,23.0,191.0
2024-11-07,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,22.0,192.0
2024-11-08,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,21.0,193.0
2024-11-09,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,20.0,194.0
2024-11-10,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,19.0,195.0
2024-11-11,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,18.0,196.0
2024-11-12,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,17.0,197.0
2024-11-13,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,16.0,198.0
2024-11-14,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,15.0,199.0
2024-11-15,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,14.0,200.0
2024-11-16,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,13.0,201.0
2024-11-17,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,12.0,202.0
2024-11-18,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,11.0,203.0
2024-11-19,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,10.0,204.0
2024-11-20,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,9.0,205.0
2024-11-21,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,8.0,206.0
2024-11-22,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,7.0,207.0
2024-11-23,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,6.0,208.0
2024-11-24,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,5.0,209.0
2024-11-25,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,4.0,210.0
2024-11-26,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,3.0,211.0
2024-11-27,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,2.0,212.0
2024-11-28,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,1.0,213.0
2024-11-29,Friday,False,False,,False,False,False,,,,False,True,False,True,False,False,peak_cool_season,False,False,False,4,high,0.0,0.0
2024-11-30,Saturday,True,False,,False,True,False,,,,False,True,False,True,False,False,peak_cool_season,False,False,False,5,high,0.0,0.0
2024-12-01,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,96.0,1.0
2024-12-02,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,95.0,2.0
2024-12-03,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,94.0,3.0
2024-12-04,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,93.0,4.0
2024-12-05,Thursday,False,True,H.M. King Bhumibol Adulyadej The Great’s Birthday / National Day / Father’s Day,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,92.0,5.0
2024-12-06,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,91.0,6.0
2024-12-07,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,90.0,7.0
2024-12-08,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,89.0,8.0
2024-12-09,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,88.0,9.0
2024-12-10,Tuesday,False,True,Constitution Day,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,87.0,10.0
2024-12-11,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,86.0,11.0
2024-12-12,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,85.0,12.0
2024-12-13,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,84.0,13.0
2024-12-14,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,83.0,14.0
2024-12-15,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,3,normal,82.0,15.0
2024-12-16,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,81.0,16.0
2024-12-17,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,80.0,17.0
2024-12-18,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,79.0,18.0
2024-12-19,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,78.0,19.0
2024-12-20,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,77.0,20.0
2024-12-21,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,3,normal,76.0,21.0
2024-12-22,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,3,normal,75.0,22.0
2024-12-23,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,74.0,23.0
2024-12-24,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,73.0,24.0
2024-12-25,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,72.0,25.0
2024-12-26,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,71.0,26.0
2024-12-27,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,70.0,27.0
2024-12-28,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,3,normal,69.0,28.0
2024-12-29,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,3,normal,68.0,29.0
2024-12-30,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,67.0,30.0
2024-12-31,Tuesday,False,True,New Year’s Eve,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,3,normal,66.0,31.0
2025-01-01,Wednesday,False,True,New Year’s Day,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,3,normal,65.0,32.0
2025-01-02,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,64.0,33.0
2025-01-03,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,2,normal,63.0,34.0
2025-01-04,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,3,normal,62.0,35.0
2025-01-05,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,True,False,False,3,normal,61.0,36.0
2025-01-06,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,60.0,37.0
2025-01-07,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,59.0,38.0
2025-01-08,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,58.0,39.0
2025-01-09,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,57.0,40.0
2025-01-10,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,56.0,41.0
2025-01-11,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,55.0,42.0
2025-01-12,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,54.0,43.0
2025-01-13,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,53.0,44.0
2025-01-14,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,52.0,45.0
2025-01-15,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,51.0,46.0
2025-01-16,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,50.0,47.0
2025-01-17,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,49.0,48.0
2025-01-18,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,48.0,49.0
2025-01-19,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,47.0,50.0
2025-01-20,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,46.0,51.0
2025-01-21,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,45.0,52.0
2025-01-22,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,44.0,53.0
2025-01-23,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,43.0,54.0
2025-01-24,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,42.0,55.0
2025-01-25,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,41.0,56.0
2025-01-26,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,40.0,57.0
2025-01-27,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,39.0,58.0
2025-01-28,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,38.0,59.0
2025-01-29,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,37.0,60.0
2025-01-30,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,36.0,61.0
2025-01-31,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,35.0,62.0
2025-02-01,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,34.0,63.0
2025-02-02,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,33.0,64.0
2025-02-03,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,32.0,65.0
2025-02-04,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,31.0,66.0
2025-02-05,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,30.0,67.0
2025-02-06,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,29.0,68.0
2025-02-07,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,28.0,69.0
2025-02-08,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,27.0,70.0
2025-02-09,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,26.0,71.0
2025-02-10,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,25.0,72.0
2025-02-11,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,24.0,73.0
2025-02-12,Wednesday,False,True,Makha Bucha Day,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,23.0,74.0
2025-02-13,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,22.0,75.0
2025-02-14,Friday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,21.0,76.0
2025-02-15,Saturday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,20.0,77.0
2025-02-16,Sunday,True,False,,False,True,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,3,normal,19.0,78.0
2025-02-17,Monday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,18.0,79.0
2025-02-18,Tuesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,17.0,80.0
2025-02-19,Wednesday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,16.0,81.0
2025-02-20,Thursday,False,False,,False,False,False,,,,False,False,False,False,False,False,peak_cool_season,False,False,False,2,normal,15.0,82.0
